Director,2006;Language,Shawn Levy;Genre,en;Rated,PG;Writer,Action, Adventure, Comedy, Family, Fantasy;Poster,Robert Ben Garant, Thomas Lennon;Response,70934;ID,http://ia.media-imdb.com/images/M/MV5BMTQyOTM4MDMxN15BMl5BanBnXkFtZTcwODg5NTQzMw@@._V1._SX320.jpg;Rating,True;Released,tt0477347;Runtime,6.4;Plot,Night at the Museum;Actors,22 Dec 2006;
Director,2005;Language,Jesse V. Johnson;Genre,de;Rated,R;Writer,Action;Poster,Jesse V. Johnson;Response,638;ID,http://ia.media-imdb.com/images/M/MV5BMTU3MjU3ODIyN15BMl5BanBnXkFtZTcwNTQ3NTgyMQ@@._V1._SX320.jpg;Rating,True;Released,tt0396096;Runtime,4.5;Plot,Pit Fighter;Actors,23 May 2008;
Director,2010;Language,Darren Aronofsky;Genre,de;Rated,R;Writer,Drama, Mystery, Thriller;Poster,Mark Heyman, Andres Heinz;Response,111630;ID,http://ia.media-imdb.com/images/M/MV5BNzY2NzI4OTE5MF5BMl5BanBnXkFtZTcwMjMyNDY4Mw@@._V1._SX320.jpg;Rating,True;Released,tt0947798;Runtime,8.5;Plot,Black Swan;Actors,17 Dec 2010;
Director,2009;Language,Lasse Hallström;Genre,en;Rated,G;Writer,Drama, Family;Poster,Stephen P. Lindsey, Kaneto Shindô;Response,14356;ID,http://ia.media-imdb.com/images/M/MV5BMTAxMDA2MjM4NDReQTJeQWpwZ15BbWU3MDE0NTgxMTM@._V1._SX320.jpg;Rating,True;Released,tt1028532;Runtime,8.1;Plot,Hachi: A Dog's Tale;Actors,8 Aug 2009;
Director,2008;Language,Michel Gondry;Genre,de;Rated,PG-13;Writer,Comedy, Drama;Poster,Michel Gondry;Response,44330;ID,http://ia.media-imdb.com/images/M/MV5BMTU4MjY2MTU2MV5BMl5BanBnXkFtZTYwNjUzODc4._V1._SX320.jpg;Rating,True;Released,tt0799934;Runtime,6.5;Plot,Be Kind Rewind;Actors,22 Feb 2008;
Director,2007;Language,John Herzfeld;Genre,de;Rated,R;Writer,Action, Crime, Drama, Thriller;Poster,Bob Krakower, Allen Lawrence;Response,4696;ID,http://ia.media-imdb.com/images/M/MV5BMTM5NTYwNzQ2OV5BMl5BanBnXkFtZTcwMjU2MTQ1MQ@@._V1._SX320.jpg;Rating,True;Released,tt0473188;Runtime,5.7;Plot,The Death and Life of Bobby Z;Actors,17 Nov 2007;
Director,2005;Language,Aric Avelino;Genre,en;Rated,R;Writer,Drama;Poster,Steven Bagatourian, Aric Avelino;Response,2043;ID,http://ia.media-imdb.com/images/M/MV5BMTI3NTEwOTI4OV5BMl5BanBnXkFtZTcwOTEzMDQzMQ@@._V1._SX320.jpg;Rating,True;Released,tt0416471;Runtime,6.4;Plot,American Gun;Actors,N/A;
Director,2009;Language,Werner Herzog;Genre,de;Rated,R;Writer,Crime;Poster,William M. Finkelstein, Victor Argo;Response,23676;ID,http://ia.media-imdb.com/images/M/MV5BMTcyMzY0NTMzMF5BMl5BanBnXkFtZTcwMTc1MjY4Mg@@._V1._SX320.jpg;Rating,True;Released,tt1095217;Runtime,6.9;Plot,The Bad Lieutenant: Port of Call - New Orleans;Actors,11 Sep 2009;
Director,2008;Language,Jon Hurwitz, Hayden Schlossberg;Genre,en;Rated,R;Writer,Adventure, Comedy;Poster,Jon Hurwitz, Hayden Schlossberg;Response,44298;ID,http://ia.media-imdb.com/images/M/MV5BMTQ3NTg3OTk0OV5BMl5BanBnXkFtZTcwODAwMzU1MQ@@._V1._SX320.jpg;Rating,True;Released,tt0481536;Runtime,6.7;Plot,Harold & Kumar Escape from Guantanamo Bay;Actors,25 Apr 2008;
Director,2005;Language,David Slade;Genre,de;Rated,R;Writer,Drama, Thriller;Poster,Brian Nelson;Response,48847;ID,http://ia.media-imdb.com/images/M/MV5BMTc0MzgzNTI3N15BMl5BanBnXkFtZTcwNDk3MDIzMQ@@._V1._SX320.jpg;Rating,True;Released,tt0424136;Runtime,7.2;Plot,Hard Candy;Actors,12 May 2006;
Director,2005;Language,Rob Zombie;Genre,de;Rated,Unrated;Writer,Crime, Horror, Thriller;Poster,Rob Zombie, Rob Zombie;Response,37614;ID,http://ia.media-imdb.com/images/M/MV5BMjIwMjM1MjM4NV5BMl5BanBnXkFtZTcwNTgyMzUzMw@@._V1._SX320.jpg;Rating,True;Released,tt0395584;Runtime,6.9;Plot,The Devil's Rejects;Actors,22 Jul 2005;
Director,2008;Language,David Gordon Green;Genre,de;Rated,R;Writer,Action, Adventure, Comedy, Crime, Thriller;Poster,Seth Rogen, Evan Goldberg;Response,82897;ID,http://ia.media-imdb.com/images/M/MV5BMTY1MTE4NzAwM15BMl5BanBnXkFtZTcwNzg3Mjg2MQ@@._V1._SX320.jpg;Rating,True;Released,tt0910936;Runtime,7.1;Plot,Pineapple Express;Actors,6 Aug 2008;
Director,2006;Language,Betty Thomas;Genre,de;Rated,PG-13;Writer,Comedy, Romance;Poster,Jeff Lowell;Response,20397;ID,http://ia.media-imdb.com/images/M/MV5BMTI3MDkwODQ3OV5BMl5BanBnXkFtZTcwNTE4NDQzMQ@@._V1._SX320.jpg;Rating,True;Released,tt0455967;Runtime,5.5;Plot,John Tucker Must Die;Actors,28 Jul 2006;
Director,2001;Language,N/A;Genre,en;Rated,TV-14;Writer,Comedy, Drama;Poster,Bill Lawrence;Response,60923;ID,http://ia.media-imdb.com/images/M/MV5BMTk5NTk5NzY5MF5BMl5BanBnXkFtZTcwMTE1MDE0MQ@@._V1._SX320.jpg;Rating,True;Released,tt0285403;Runtime,9.1;Plot,Scrubs;Actors,2 Oct 2001;
Director,1994;Language,Frank Darabont;Genre,en;Rated,R;Writer,Crime, Drama;Poster,Stephen King, Frank Darabont;Response,558704;ID,http://ia.media-imdb.com/images/M/MV5BMTM2NjEyNzk2OF5BMl5BanBnXkFtZTcwNjcxNjUyMQ@@._V1._SX320.jpg;Rating,True;Released,tt0111161;Runtime,9.2;Plot,The Shawshank Redemption;Actors,23 Sep 1994;
Director,1998;Language,Til Schweiger, Granz Henman;Genre,de;Rated,12;Writer,Action, Thriller;Poster,Granz Henman;Response,1610;ID,http://ia.media-imdb.com/images/M/MV5BMjE5NTA4OTk0OV5BMl5BanBnXkFtZTcwMTQ2OTEyMQ@@._V1._SX320.jpg;Rating,True;Released,tt0167132;Runtime,6.6;Plot,Der Eisbär;Actors,12 Nov 1998;
Director,2008;Language,Pierre Morel;Genre,de;Rated,PG-13;Writer,Action, Crime, Drama, Thriller;Poster,Luc Besson, Robert Mark Kamen;Response,118595;ID,http://ia.media-imdb.com/images/M/MV5BMTM4NzQ0OTYyOF5BMl5BanBnXkFtZTcwMDkyNjQyMg@@._V1._SX320.jpg;Rating,True;Released,tt0936501;Runtime,7.9;Plot,Taken;Actors,30 Jan 2009;
Director,2005;Language,Louis Leterrier;Genre,en;Rated,PG-13;Writer,Action, Crime, Thriller;Poster,Luc Besson, Robert Mark Kamen;Response,41997;ID,http://ia.media-imdb.com/images/M/MV5BMTQ5MDM0MTI2N15BMl5BanBnXkFtZTcwNTM5NDczMw@@._V1._SX320.jpg;Rating,True;Released,tt0388482;Runtime,6.1;Plot,Transporter 2;Actors,2 Sep 2005;
Director,2008;Language,Tom Vaughan;Genre,en;Rated,PG-13;Writer,Comedy, Romance;Poster,Dana Fox;Response,36442;ID,http://ia.media-imdb.com/images/M/MV5BMTIxNzMwOTU3OF5BMl5BanBnXkFtZTcwMzk0NTM2MQ@@._V1._SX320.jpg;Rating,True;Released,tt1033643;Runtime,6.0;Plot,What Happens in Vegas;Actors,9 May 2008;
Director,2007;Language,N/A;Genre,en;Rated,N/A;Writer,Action;Poster,N/A;Response,197;ID,N/A;Rating,True;Released,tt0758713;Runtime,4.7;Plot,Mr. and Mrs. Smith;Actors,2007;
Director,2005;Language,N/A;Genre,en;Rated,PG;Writer,Comedy, Romance;Poster,Carter Bays, Craig Thomas;Response,10125;ID,http://ia.media-imdb.com/images/M/MV5BMTUwMTYwMjQ0N15BMl5BanBnXkFtZTcwMTkxMzEzMQ@@._V1._SX320.jpg;Rating,True;Released,tt0460649;Runtime,8.8;Plot,How I Met Your Mother;Actors,19 Sep 2005;
Director,2008;Language,Frank Miller;Genre,en;Rated,PG-13;Writer,Action, Crime, Fantasy, Thriller;Poster,Frank Miller, Will Eisner;Response,27566;ID,http://ia.media-imdb.com/images/M/MV5BNDcyMTc1NzgwNF5BMl5BanBnXkFtZTcwNzUyMDUwMg@@._V1._SX320.jpg;Rating,True;Released,tt0831887;Runtime,4.9;Plot,The Spirit;Actors,25 Dec 2008;
Director,2008;Language,Robert Kenner;Genre,en;Rated,PG;Writer,Documentary;Poster,Robert Kenner, Elise Pearlstein;Response,8923;ID,http://ia.media-imdb.com/images/M/MV5BOTI4MzU3MTIyM15BMl5BanBnXkFtZTcwNzM5MjY0Mg@@._V1._SX320.jpg;Rating,True;Released,tt1286537;Runtime,7.9;Plot,Food, Inc.;Actors,4 Jun 2009;
Director,2007;Language,Martin Gero;Genre,en;Rated,K-15;Writer,Comedy, Drama, Romance;Poster,Aaron Abrams, Martin Gero;Response,9209;ID,http://ia.media-imdb.com/images/M/MV5BMTI1MDA2MzY2NV5BMl5BanBnXkFtZTcwODkxMTA3MQ@@._V1._SX320.jpg;Rating,True;Released,tt0913445;Runtime,6.6;Plot,Young People Fucking;Actors,13 Jun 2008;
Director,1997;Language,Mike Newell;Genre,en;Rated,R;Writer,Crime, Drama, Thriller;Poster,Joseph D. Pistone, Richard Woodley;Response,68603;ID,http://ia.media-imdb.com/images/M/MV5BMjEyNTIyODQ4OV5BMl5BanBnXkFtZTcwNzE5NTc0MQ@@._V1._SX320.jpg;Rating,True;Released,tt0119008;Runtime,7.8;Plot,Donnie Brasco;Actors,28 Feb 1997;
Director,2010;Language,Richard Berry;Genre,de;Rated,16;Writer,Action, Crime, Thriller;Poster,Franz-Olivier Giesbert, Richard Berry;Response,7703;ID,http://ia.media-imdb.com/images/M/MV5BMTk2NjUwNjUzN15BMl5BanBnXkFtZTcwNzY2NjM3Mw@@._V1_SX320.jpg;Rating,True;Released,tt1167638;Runtime,6.6;Plot,22 Bullets;Actors,24 Mar 2010;
Director,2011;Language,Frank Gutermuth, Wolfgang Schoen;Genre,en;Rated,N/A;Writer,Documentary;Poster,Wolfgang Schoen, Frank Gutermuth;Response,6;ID,N/A;Rating,True;Released,tt1827423;Runtime,6.7;Plot,Gladio - Geheimarmeen in Europa;Actors,16 Feb 2011;
Director,2007;Language,Robert Ben Garant;Genre,en;Rated,PG-13;Writer,Action, Comedy, Crime, Romance, Sport;Poster,Thomas Lennon, Robert Ben Garant;Response,19898;ID,http://ia.media-imdb.com/images/M/MV5BMjA3MDQ1Mzc4N15BMl5BanBnXkFtZTcwODI0NTc0MQ@@._V1._SX320.jpg;Rating,True;Released,tt0424823;Runtime,5.2;Plot,Balls of Fury;Actors,29 Aug 2007;
Director,1949;Language,Carol Reed;Genre,en;Rated,N/A;Writer,Film-Noir, Mystery, Thriller;Poster,Graham Greene, Graham Greene;Response,53688;ID,http://ia.media-imdb.com/images/M/MV5BMTM1NDA3NDUyNV5BMl5BanBnXkFtZTcwNTUyNDk5MQ@@._V1._SX320.jpg;Rating,True;Released,tt0041959;Runtime,8.5;Plot,The Third Man;Actors,31 Aug 1949;
Director,2009;Language,Oliver Parker;Genre,de;Rated,R;Writer,Drama, Fantasy, Thriller;Poster,Toby Finlay, Oscar Wilde;Response,11799;ID,http://ia.media-imdb.com/images/M/MV5BMTY5ODc1NjU5N15BMl5BanBnXkFtZTcwMTUyNDg3Mg@@._V1._SX320.jpg;Rating,True;Released,tt1235124;Runtime,6.3;Plot,Dorian Gray;Actors,9 Sep 2009;
Director,2008;Language,Mark Osborne, John Stevenson;Genre,de;Rated,PG;Writer,Animation, Action, Adventure, Comedy, Family;Poster,Jonathan Aibel, Glenn Berger;Response,77247;ID,http://ia.media-imdb.com/images/M/MV5BMTIxOTY1NjUyN15BMl5BanBnXkFtZTcwMjMxMDk1MQ@@._V1._SX320.jpg;Rating,True;Released,tt0441773;Runtime,7.7;Plot,Kung Fu Panda;Actors,6 Jun 2008;
Director,2001;Language,Jean-Pierre Jeunet;Genre,de;Rated,R;Writer,Comedy, Fantasy, Romance;Poster,Guillaume Laurant, Jean-Pierre Jeunet;Response,194773;ID,http://ia.media-imdb.com/images/M/MV5BMTUwNzkwMTk5Nl5BMl5BanBnXkFtZTYwMDAzMDI5._V1._SX320.jpg;Rating,True;Released,tt0211915;Runtime,8.6;Plot,Amélie;Actors,25 Apr 2001;
Director,2009;Language,Jason Reitman;Genre,de;Rated,R;Writer,Drama, Romance;Poster,Jason Reitman, Sheldon Turner;Response,73832;ID,http://ia.media-imdb.com/images/M/MV5BMTI3MzYxMTA4NF5BMl5BanBnXkFtZTcwMDE4ODg3Mg@@._V1._SX320.jpg;Rating,True;Released,tt1193138;Runtime,7.8;Plot,Up in the Air;Actors,23 Dec 2009;
Director,2010;Language,Alex Gibney;Genre,de;Rated,R;Writer,Documentary;Poster,Alex Gibney;Response,503;ID,http://ia.media-imdb.com/images/M/MV5BMjA3MTc2MzM4NV5BMl5BanBnXkFtZTcwMzE5MjYxMw@@._V1._SX320.jpg;Rating,True;Released,tt1540814;Runtime,6.6;Plot,Casino Jack and the United States of Money;Actors,N/A;
Director,2003;Language,Gore Verbinski;Genre,en;Rated,PG-13;Writer,Action, Adventure, Fantasy;Poster,Ted Elliott, Terry Rossio;Response,250132;ID,http://ia.media-imdb.com/images/M/MV5BMjAyNDM4MTc2N15BMl5BanBnXkFtZTYwNDk0Mjc3._V1._SX320.jpg;Rating,True;Released,tt0325980;Runtime,8.0;Plot,Pirates of the Caribbean: The Curse of the Black Pearl;Actors,9 Jul 2003;
Director,2006;Language,Len Wiseman;Genre,de;Rated,R;Writer,Action, Fantasy, Thriller;Poster,Danny McBride, Len Wiseman;Response,50856;ID,http://ia.media-imdb.com/images/M/MV5BMjEzNDY1OTQwOV5BMl5BanBnXkFtZTcwNjcxMTIzMw@@._V1._SX320.jpg;Rating,True;Released,tt0401855;Runtime,6.6;Plot,Underworld: Evolution;Actors,20 Jan 2006;
Director,2007;Language,Robert Rodriguez;Genre,de;Rated,Not Rated;Writer,Action, Horror, Sci-Fi;Poster,Robert Rodriguez;Response,67782;ID,http://ia.media-imdb.com/images/M/MV5BMTI0NDQ5MTM2MV5BMl5BanBnXkFtZTcwOTIwMjk2MQ@@._V1._SX320.jpg;Rating,True;Released,tt1077258;Runtime,7.5;Plot,Planet Terror;Actors,21 Jun 2007;
Director,2004;Language,Edgar Wright;Genre,de;Rated,R;Writer,Comedy, Horror;Poster,Simon Pegg, Edgar Wright;Response,141796;ID,http://ia.media-imdb.com/images/M/MV5BMTU2NjA0NDk0NV5BMl5BanBnXkFtZTcwOTA0OTQzMw@@._V1._SX320.jpg;Rating,True;Released,tt0365748;Runtime,8.0;Plot,Shaun of the Dead;Actors,24 Sep 2004;
Director,2001;Language,John Carpenter;Genre,en;Rated,R;Writer,Action, Horror, Sci-Fi;Poster,Larry Sulkis, John Carpenter;Response,20652;ID,http://ia.media-imdb.com/images/M/MV5BMjE0OTk2ODY4Ml5BMl5BanBnXkFtZTcwNDk1OTAyMQ@@._V1._SX320.jpg;Rating,True;Released,tt0228333;Runtime,4.8;Plot,Ghosts of Mars;Actors,24 Aug 2001;
Director,2010;Language,Jason Friedberg, Aaron Seltzer;Genre,de;Rated,PG-13;Writer,Comedy;Poster,Jason Friedberg, Aaron Seltzer;Response,14159;ID,http://ia.media-imdb.com/images/M/MV5BMTk2MDk0NDU4MF5BMl5BanBnXkFtZTcwNzAyODk2Mw@@._V1._SX320.jpg;Rating,True;Released,tt1666186;Runtime,3.3;Plot,Vampires Suck;Actors,18 Aug 2010;
Director,2007;Language,Peter Webber;Genre,de;Rated,R;Writer,Crime, Thriller;Poster,Thomas Harris, Thomas Harris;Response,30039;ID,http://ia.media-imdb.com/images/M/MV5BMTIzMTA0NTM4NF5BMl5BanBnXkFtZTcwNjY3ODM0MQ@@._V1._SX320.jpg;Rating,True;Released,tt0367959;Runtime,6.0;Plot,Hannibal Rising;Actors,9 Feb 2007;
Director,2006;Language,Clint Eastwood;Genre,de;Rated,R;Writer,Drama, History, War;Poster,William Broyles Jr., Paul Haggis;Response,44622;ID,http://ia.media-imdb.com/images/M/MV5BMTU2MjYxMjMyMF5BMl5BanBnXkFtZTYwMzAwMDc3._V1._SX320.jpg;Rating,True;Released,tt0418689;Runtime,7.1;Plot,Flags of Our Fathers;Actors,20 Oct 2006;
Director,1999;Language,Brad Bird;Genre,en;Rated,PG;Writer,Animation, Action, Adventure, Comedy, Crime, Family, Sci-Fi;Poster,Tim McCanlies, Brad Bird;Response,40749;ID,http://ia.media-imdb.com/images/M/MV5BNDA3MzI4Nzg2OV5BMl5BanBnXkFtZTcwOTM5MzcyMQ@@._V1._SX320.jpg;Rating,True;Released,tt0129167;Runtime,7.9;Plot,The Iron Giant;Actors,6 Aug 1999;
Director,2006;Language,Jay Chandrasekhar;Genre,de;Rated,R;Writer,Comedy;Poster,Jay Chandrasekhar, Kevin Heffernan;Response,24749;ID,http://ia.media-imdb.com/images/M/MV5BMTI4NzYyMDE0OF5BMl5BanBnXkFtZTcwOTIzODczMw@@._V1._SX320.jpg;Rating,True;Released,tt0486551;Runtime,6.1;Plot,Beerfest;Actors,25 Aug 2006;
Director,2006;Language,Bassam Kurdali;Genre,en;Rated,N/A;Writer,Animation, Short, Fantasy, Sci-Fi;Poster,Pepijn Zwanenberg, Andreas Goralczyk;Response,814;ID,http://ia.media-imdb.com/images/M/MV5BMjA1NTIwNDUwNl5BMl5BanBnXkFtZTcwOTM5MzM2MQ@@._V1._SX320.jpg;Rating,True;Released,tt0807840;Runtime,5.8;Plot,Elephants Dream;Actors,4 May 2006;
Director,1999;Language,Gil Junger;Genre,en;Rated,PG-13;Writer,Comedy, Romance;Poster,Karen McCullah Lutz, Kirsten Smith;Response,65093;ID,http://ia.media-imdb.com/images/M/MV5BMTI4MzU5OTc2MF5BMl5BanBnXkFtZTYwNzQxMjc5._V1._SX320.jpg;Rating,True;Released,tt0147800;Runtime,6.9;Plot,10 Things I Hate About You;Actors,31 Mar 1999;
Director,1992;Language,Quentin Tarantino;Genre,de;Rated,TV-MA;Writer,Crime, Mystery, Thriller;Poster,Quentin Tarantino, Roger Avary;Response,225941;ID,http://ia.media-imdb.com/images/M/MV5BMTQxMTAwMDQ3Nl5BMl5BanBnXkFtZTcwODMwNTgzMQ@@._V1._SX320.jpg;Rating,True;Released,tt0105236;Runtime,8.4;Plot,Reservoir Dogs;Actors,23 Oct 1992;
Director,1992;Language,Mark Achbar, Peter Wintonick;Genre,en;Rated,M;Writer,Documentary, Biography, War;Poster,N/A;Response,2159;ID,http://ia.media-imdb.com/images/M/MV5BMTI2NDY5Nzc3NF5BMl5BanBnXkFtZTYwNjEyNTQ5._V1._SX320.jpg;Rating,True;Released,tt0104810;Runtime,8.1;Plot,Manufacturing Consent: Noam Chomsky and the Media;Actors,6 Nov 1992;
Director,2010;Language,Ethan Maniquis, Robert Rodriguez;Genre,de;Rated,R;Writer,Action, Crime, Thriller;Poster,Robert Rodriguez, Álvaro Rodríguez;Response,55518;ID,http://ia.media-imdb.com/images/M/MV5BMTUwNzIwMDY0OF5BMl5BanBnXkFtZTcwMzM3Njg2Mw@@._V1_SX320.jpg;Rating,True;Released,tt0985694;Runtime,7.1;Plot,Machete;Actors,3 Sep 2010;
Director,2007;Language,Andrews Jenkins;Genre,en;Rated,M;Writer,Comedy, Crime, Mystery, Thriller;Poster,Andrews Jenkins;Response,3425;ID,http://ia.media-imdb.com/images/M/MV5BMjA1NDQ0MzMzMF5BMl5BanBnXkFtZTcwNTE4MDA1MQ@@._V1._SX320.jpg;Rating,True;Released,tt0762104;Runtime,6.1;Plot,How to Rob a Bank;Actors,N/A;
Director,2007;Language,Hans Weingartner;Genre,de;Rated,14A;Writer,Drama;Poster,Katharina Held, Hans Weingartner;Response,1705;ID,http://ia.media-imdb.com/images/M/MV5BMjEzMTAyNDA1MF5BMl5BanBnXkFtZTcwODA3NzU4MQ@@._V1._SX320.jpg;Rating,True;Released,tt0810868;Runtime,6.7;Plot,Free Rainer;Actors,15 Nov 2007;
Director,2005;Language,Anders Thomas Jensen;Genre,en;Rated,R;Writer,Comedy, Crime, Drama;Poster,Anders Thomas Jensen;Response,11232;ID,http://ia.media-imdb.com/images/M/MV5BMTM1NjIxMzg3MF5BMl5BanBnXkFtZTcwOTkxOTI0MQ@@._V1._SX320.jpg;Rating,True;Released,tt0418455;Runtime,7.8;Plot,Adam's Apples;Actors,15 Apr 2005;
Director,2006;Language,Marc Forster;Genre,de;Rated,PG-13;Writer,Comedy, Drama, Fantasy, Romance;Poster,Zach Helm;Response,77772;ID,http://ia.media-imdb.com/images/M/MV5BMTY5MjA3MTY2Ml5BMl5BanBnXkFtZTcwNTMzNzYzMw@@._V1._SX320.jpg;Rating,True;Released,tt0420223;Runtime,7.8;Plot,Stranger Than Fiction;Actors,10 Nov 2006;
Director,2005;Language,Garth Jennings;Genre,de;Rated,PG;Writer,Adventure, Comedy, Sci-Fi;Poster,Douglas Adams, Douglas Adams;Response,64281;ID,http://ia.media-imdb.com/images/M/MV5BMjEwOTk4NjU2MF5BMl5BanBnXkFtZTYwMDA3NzI3._V1._SX320.jpg;Rating,True;Released,tt0371724;Runtime,6.6;Plot,The Hitchhiker's Guide to the Galaxy;Actors,29 Apr 2005;
Director,2007;Language,N/A;Genre,en;Rated,TV-MA;Writer,Comedy, Drama;Poster,Tom Kapinos;Response,3884;ID,http://ia.media-imdb.com/images/M/MV5BMTU5MjI3OTg5N15BMl5BanBnXkFtZTcwNjA1NTcxNA@@._V1._SX320.jpg;Rating,True;Released,tt0904208;Runtime,8.8;Plot,Californication;Actors,N/A;
Director,2009;Language,Mark Neveldine, Brian Taylor;Genre,de;Rated,R;Writer,Action, Crime, Thriller;Poster,Mark Neveldine, Brian Taylor;Response,38405;ID,http://ia.media-imdb.com/images/M/MV5BMTQzNTU1ODkxNl5BMl5BanBnXkFtZTcwMDgyODEzMg@@._V1._SX320.jpg;Rating,True;Released,tt1121931;Runtime,6.3;Plot,Crank: High Voltage;Actors,17 Apr 2009;
Director,2008;Language,Martin McDonagh;Genre,en;Rated,R;Writer,Crime, Drama, Thriller;Poster,Martin McDonagh;Response,107489;ID,http://ia.media-imdb.com/images/M/MV5BMTY4OTYxODg4MV5BMl5BanBnXkFtZTcwMDcyNzM2MQ@@._V1._SX320.jpg;Rating,True;Released,tt0780536;Runtime,8.1;Plot,In Bruges;Actors,29 Feb 2008;
Director,2004;Language,Adam Curtis;Genre,en;Rated,N/A;Writer,Documentary;Poster,Adam Curtis;Response,1716;ID,http://ia.media-imdb.com/images/M/MV5BMTY4MDc4MjEzNl5BMl5BanBnXkFtZTcwNTcxMjE2MQ@@._V1._SX320.jpg;Rating,True;Released,tt0430484;Runtime,9.0;Plot,The Power of Nightmares: The Rise of the Politics of Fear;Actors,20 Oct 2004;
Director,2007;Language,Richard LaGravenese;Genre,en;Rated,PG-13;Writer,Drama, Romance;Poster,Richard LaGravenese, Steven Rogers;Response,38020;ID,http://ia.media-imdb.com/images/M/MV5BNTg2MDg4MjI5NV5BMl5BanBnXkFtZTcwMzQ0MDczMw@@._V1._SX320.jpg;Rating,True;Released,tt0431308;Runtime,6.9;Plot,P.S. I Love You;Actors,21 Dec 2007;
Director,2009;Language,Sam Raimi;Genre,de;Rated,PG-13;Writer,Horror;Poster,Sam Raimi, Ivan Raimi;Response,56305;ID,http://ia.media-imdb.com/images/M/MV5BMTYzOTc2NDIwMF5BMl5BanBnXkFtZTcwNzAxMTM2Mg@@._V1._SX320.jpg;Rating,True;Released,tt1127180;Runtime,7.0;Plot,Drag Me to Hell;Actors,29 May 2009;
Director,2010;Language,Stephen Milburn Anderson;Genre,de;Rated,R;Writer,Comedy, Crime, Thriller;Poster,Stephen Milburn Anderson;Response,2802;ID,http://ia.media-imdb.com/images/M/MV5BMTc0NjkxMjM5OF5BMl5BanBnXkFtZTcwODkxNjk0Mg@@._V1._SX320.jpg;Rating,True;Released,tt1106860;Runtime,6.1;Plot,Ca$h;Actors,N/A;
Director,2000;Language,N/A;Genre,en;Rated,TV-14;Writer,Comedy;Poster,Linwood Boomer;Response,16851;ID,http://ia.media-imdb.com/images/M/MV5BMTcwNzUxODM2Nl5BMl5BanBnXkFtZTYwMjYyMzI5._V1._SX320.jpg;Rating,True;Released,tt0212671;Runtime,8.4;Plot,Malcolm in the Middle;Actors,9 Jan 2000;
Director,2008;Language,Doug Liman;Genre,de;Rated,PG-13;Writer,Action, Adventure, Sci-Fi, Thriller;Poster,David S. Goyer, Jim Uhls;Response,74082;ID,http://ia.media-imdb.com/images/M/MV5BMjEwOTkyOTI3M15BMl5BanBnXkFtZTcwNTQxMjU1MQ@@._V1._SX320.jpg;Rating,True;Released,tt0489099;Runtime,5.9;Plot,Jumper;Actors,14 Feb 2008;
Director,2008;Language,Vadim Jean;Genre,en;Rated,Not Rated;Writer,Adventure, Comedy, Family, Fantasy;Poster,Vadim Jean, Terry Pratchett;Response,3430;ID,http://ia.media-imdb.com/images/M/MV5BMTIzMjIyMjkyNV5BMl5BanBnXkFtZTcwNDM0NDAwMg@@._V1._SX320.jpg;Rating,True;Released,tt1079959;Runtime,7.1;Plot,The Color of Magic;Actors,23 Mar 2008;
Director,2010;Language,Lucy Walker;Genre,en;Rated,PG;Writer,Documentary;Poster,N/A;Response,781;ID,http://ia.media-imdb.com/images/M/MV5BMTU0NDA4MzEzNl5BMl5BanBnXkFtZTcwMzEyMjc1Mw@@._V1._SX320.jpg;Rating,True;Released,tt1572769;Runtime,6.7;Plot,Countdown to Zero;Actors,2011;
Director,1942;Language,Michael Curtiz;Genre,en;Rated,N/A;Writer,Drama, Romance, War;Poster,Julius J. Epstein, Philip G. Epstein;Response,177039;ID,http://ia.media-imdb.com/images/M/MV5BMTcwNDI5MjI1Ml5BMl5BanBnXkFtZTYwODE4NDI2._V1._SX320.jpg;Rating,True;Released,tt0034583;Runtime,8.8;Plot,Casablanca;Actors,23 Jan 1943;
Director,2004;Language,Joel Schumacher;Genre,en;Rated,PG-13;Writer,Musical, Romance, Thriller;Poster,Gaston Leroux, Andrew Lloyd Webber;Response,44344;ID,http://ia.media-imdb.com/images/M/MV5BNDczNzg4OTM3MV5BMl5BanBnXkFtZTcwOTQzMTEzMw@@._V1._SX320.jpg;Rating,True;Released,tt0293508;Runtime,7.2;Plot,The Phantom of the Opera;Actors,21 Jan 2005;
Director,2006;Language,Paul McGuigan;Genre,de;Rated,R;Writer,Crime, Thriller;Poster,Jason Smilovic;Response,96219;ID,http://ia.media-imdb.com/images/M/MV5BMzc1OTEwMTk4OF5BMl5BanBnXkFtZTcwMTEzMDQzMQ@@._V1._SX320.jpg;Rating,True;Released,tt0425210;Runtime,7.8;Plot,Lucky Number Slevin;Actors,7 Apr 2006;
Director,2001;Language,N/A;Genre,en;Rated,TV-MA;Writer,Action, Adventure, Drama, History, War;Poster,N/A;Response,79158;ID,http://ia.media-imdb.com/images/M/MV5BMTI3ODc2ODc0M15BMl5BanBnXkFtZTYwMjgzNjc3._V1._SX320.jpg;Rating,True;Released,tt0185906;Runtime,9.6;Plot,Band of Brothers;Actors,9 Sep 2001;
Director,2010;Language,Josh Fox;Genre,en;Rated,N/A;Writer,Documentary;Poster,Josh Fox;Response,1022;ID,http://ia.media-imdb.com/images/M/MV5BNDA5NDc4NTUzMl5BMl5BanBnXkFtZTcwMjcxNDg1Mw@@._V1._SX320.jpg;Rating,True;Released,tt1558250;Runtime,8.0;Plot,GasLand;Actors,17 Jan 2011;
